identifier,title,date
NOTES: Please help us complete the dates which currently are missing the days for most dates. Please check against the PDF and don't assume the consecutive numbers can be depended on.,,
https://archive.org/details/shenbao-1880.01-1,申報 1880.01 - 1 - 02399,1880-01-01 <- Complete the dates like this. Please check against the original PDF. Don't assume consecutive dates as some issues are missing or dates off. 
https://archive.org/details/shenbao-1880.01-10,申報 1880.01 - 10 - 02408,1880-01-10
https://archive.org/details/shenbao-1880.01-11,申報 1880.01 - 11 - 02409,1880-01-11
https://archive.org/details/shenbao-1880.01-12,申報 1880.01 - 12 - 02410,1880-01-12
https://archive.org/details/shenbao-1880.01-13,申報 1880.01 - 13 - 02411,1880-01
https://archive.org/details/shenbao-1880.01-14,申報 1880.01 - 14 - 02412,1880-01
https://archive.org/details/shenbao-1880.01-15,申報 1880.01 - 15 - 02413,1880-01
https://archive.org/details/shenbao-1880.01-16,申報 1880.01 - 16 - 02414,1880-01
https://archive.org/details/shenbao-1880.01-17,申報 1880.01 - 17 - 02415,1880-01
https://archive.org/details/shenbao-1880.01-18,申報 1880.01 - 18 - 02416,1880-01
https://archive.org/details/shenbao-1880.01-19,申報 1880.01 - 19 - 02417,1880-01
https://archive.org/details/shenbao-1880.01-2,申報 1880.01 - 2 - 02400,1880-01
https://archive.org/details/shenbao-1880.01-20,申報 1880.01 - 20 - 02418,1880-01
https://archive.org/details/shenbao-1880.01-21,申報 1880.01 - 21 - 02419,1880-01
https://archive.org/details/shenbao-1880.01-22,申報 1880.01 - 22 - 02420,1880-01
https://archive.org/details/shenbao-1880.01-23,申報 1880.01 - 23 - 02421,1880-01
https://archive.org/details/shenbao-1880.01-24,申報 1880.01 - 24 - 02422,1880-01
https://archive.org/details/shenbao-1880.01-25,申報 1880.01 - 25 - 02423,1880-01
https://archive.org/details/shenbao-1880.01-26,申報 1880.01 - 26 - 02424,1880-01
https://archive.org/details/shenbao-1880.01-27,申報 1880.01 - 27 - 02425,1880-01
https://archive.org/details/shenbao-1880.01-28,申報 1880.01 - 28 - 02426,1880-01
https://archive.org/details/shenbao-1880.01-29,申報 1880.01 - 29 - 02427,1880-01
https://archive.org/details/shenbao-1880.01-3,申報 1880.01 - 3 - 02401,1880-01
https://archive.org/details/shenbao-1880.01-30,申報 1880.01 - 30 - 02428,1880-01
https://archive.org/details/shenbao-1880.01-31,申報 1880.01 - 31 - 02429,1880-01
https://archive.org/details/shenbao-1880.01-4,申報 1880.01 - 4 - 02402,1880-01
https://archive.org/details/shenbao-1880.01-5,申報 1880.01 - 5 - 02403,1880-01
https://archive.org/details/shenbao-1880.01-6,申報 1880.01 - 6 - 02404,1880-01
https://archive.org/details/shenbao-1880.01-7,申報 1880.01 - 7 - 02405,1880-01
https://archive.org/details/shenbao-1880.01-8,申報 1880.01 - 8 - 02406,1880-01
https://archive.org/details/shenbao-1880.01-9,申報 1880.01 - 9 - 02407,1880-01
https://archive.org/details/shenbao-1880.02-32,申報 1880.02 - 32 - 02430,1880-02
https://archive.org/details/shenbao-1880.02-33,申報 1880.02 - 33 - 02431,1880-02
https://archive.org/details/shenbao-1880.02-34,申報 1880.02 - 34 - 02432,1880-02
https://archive.org/details/shenbao-1880.02-35,申報 1880.02 - 35 - 02433,1880-02
https://archive.org/details/shenbao-1880.02-36,申報 1880.02 - 36 - 02434,1880-02
https://archive.org/details/shenbao-1880.02-37,申報 1880.02 - 37 - 02435,1880-02
https://archive.org/details/shenbao-1880.02-38,申報 1880.02 - 38 - 02436,1880-02
https://archive.org/details/shenbao-1880.02-39,申報 1880.02 - 39 - 02437,1880-02
https://archive.org/details/shenbao-1880.02-40,申報 1880.02 - 40 - 02438,1880-02
https://archive.org/details/shenbao-1880.02-41,申報 1880.02 - 41 - 02439,1880-02
https://archive.org/details/shenbao-1880.02-42,申報 1880.02 - 42 - 02440,1880-02
https://archive.org/details/shenbao-1880.02-43,申報 1880.02 - 43 - 02441,1880-02
https://archive.org/details/shenbao-1880.02-44,申報 1880.02 - 44 - 02442,1880-02
https://archive.org/details/shenbao-1880.02-45,申報 1880.02 - 45 - 02443,1880-02
https://archive.org/details/shenbao-1880.02-46,申報 1880.02 - 46 - 02444,1880-02
https://archive.org/details/shenbao-1880.02-47,申報 1880.02 - 47 - 02445,1880-02
https://archive.org/details/shenbao-1880.02-48,申報 1880.02 - 48 - 02446,1880-02
https://archive.org/details/shenbao-1880.02-49,申報 1880.02 - 49 - 02447,1880-02
https://archive.org/details/shenbao-1880.02-50,申報 1880.02 - 50 - 02448,1880-02
https://archive.org/details/shenbao-1880.02-51,申報 1880.02 - 51 - 02449,1880-02
https://archive.org/details/shenbao-1880.02-52,申報 1880.02 - 52 - 02450,1880-02
https://archive.org/details/shenbao-1880.02-53,申報 1880.02 - 53 - 02451,1880-02
https://archive.org/details/shenbao-1880.02-54,申報 1880.02 - 54 - 02452,1880-02
https://archive.org/details/shenbao-1880.03-55,申報 1880.03 - 55 - 02453,1880-03
https://archive.org/details/shenbao-1880.03-56,申報 1880.03 - 56 - 02454,1880-03
https://archive.org/details/shenbao-1880.03-57,申報 1880.03 - 57 - 02455,1880-03
https://archive.org/details/shenbao-1880.03-58,申報 1880.03 - 58 - 02456,1880-03
https://archive.org/details/shenbao-1880.03-59,申報 1880.03 - 59 - 02457,1880-03
https://archive.org/details/shenbao-1880.03-60,申報 1880.03 - 60 - 02458,1880-03
https://archive.org/details/shenbao-1880.03-61,申報 1880.03 - 61 - 02459,1880-03
https://archive.org/details/shenbao-1880.03-62,申報 1880.03 - 62 - 02460,1880-03
https://archive.org/details/shenbao-1880.03-63,申報 1880.03 - 63 - 02461,1880-03
https://archive.org/details/shenbao-1880.03-64,申報 1880.03 - 64 - 02462,1880-03
https://archive.org/details/shenbao-1880.03-65,申報 1880.03 - 65 - 02463,1880-03
https://archive.org/details/shenbao-1880.03-66,申報 1880.03 - 66 - 02464,1880-03
https://archive.org/details/shenbao-1880.03-67,申報 1880.03 - 67 - 02465,1880-03
https://archive.org/details/shenbao-1880.03-68,申報 1880.03 - 68 - 02466,1880-03
https://archive.org/details/shenbao-1880.03-69,申報 1880.03 - 69 - 02467,1880-03
https://archive.org/details/shenbao-1880.03-70,申報 1880.03 - 70 - 02468,1880-03
https://archive.org/details/shenbao-1880.03-71,申報 1880.03 - 71 - 02469,1880-03
https://archive.org/details/shenbao-1880.03-72,申報 1880.03 - 72 - 02470,1880-03
https://archive.org/details/shenbao-1880.03-73,申報 1880.03 - 73 - 02471,1880-03
https://archive.org/details/shenbao-1880.03-74,申報 1880.03 - 74 - 02472,1880-03
https://archive.org/details/shenbao-1880.03-75,申報 1880.03 - 75 - 02473,1880-03
https://archive.org/details/shenbao-1880.03-76,申報 1880.03 - 76 - 02474,1880-03
https://archive.org/details/shenbao-1880.03-77,申報 1880.03 - 77 - 02475,1880-03
https://archive.org/details/shenbao-1880.03-78,申報 1880.03 - 78 - 02476,1880-03
https://archive.org/details/shenbao-1880.03-79,申報 1880.03 - 79 - 02477,1880-03
https://archive.org/details/shenbao-1880.03-80,申報 1880.03 - 80 - 02478,1880-03
https://archive.org/details/shenbao-1880.03-81,申報 1880.03 - 81 - 02479,1880-03
https://archive.org/details/shenbao-1880.03-82,申報 1880.03 - 82 - 02480,1880-03
https://archive.org/details/shenbao-1880.03-83,申報 1880.03 - 83 - 02481,1880-03
https://archive.org/details/shenbao-1880.03-84,申報 1880.03 - 84 - 02482,1880-03
https://archive.org/details/shenbao-1880.03-85,申報 1880.03 - 85 - 02483,1880-03
https://archive.org/details/shenbao-1880.04-100,申報 1880.04 - 100 - 02498,1880-04
https://archive.org/details/shenbao-1880.04-101,申報 1880.04 - 101 - 02499,1880-04
https://archive.org/details/shenbao-1880.04-102,申報 1880.04 - 102 - 02500,1880-04
https://archive.org/details/shenbao-1880.04-103,申報 1880.04 - 103 - 02501,1880-04
https://archive.org/details/shenbao-1880.04-104,申報 1880.04 - 104 - 02502,1880-04
https://archive.org/details/shenbao-1880.04-105,申報 1880.04 - 105 - 02503,1880-04
https://archive.org/details/shenbao-1880.04-106,申報 1880.04 - 106 - 02504,1880-04
https://archive.org/details/shenbao-1880.04-107,申報 1880.04 - 107 - 02505,1880-04
https://archive.org/details/shenbao-1880.04-108,申報 1880.04 - 108 - 02506,1880-04
https://archive.org/details/shenbao-1880.04-109,申報 1880.04 - 109 - 02507,1880-04
https://archive.org/details/shenbao-1880.04-110,申報 1880.04 - 110 - 02508,1880-04
https://archive.org/details/shenbao-1880.04-111,申報 1880.04 - 111 - 02509,1880-04
https://archive.org/details/shenbao-1880.04-112,申報 1880.04 - 112 - 02510,1880-04
https://archive.org/details/shenbao-1880.04-113,申報 1880.04 - 113 - 02511,1880-04
https://archive.org/details/shenbao-1880.04-114,申報 1880.04 - 114 - 02512,1880-04
https://archive.org/details/shenbao-1880.04-115,申報 1880.04 - 115 - 02513,1880-04
https://archive.org/details/shenbao-1880.04-86,申報 1880.04 - 86 - 02484,1880-04
https://archive.org/details/shenbao-1880.04-87,申報 1880.04 - 87 - 02485,1880-04
https://archive.org/details/shenbao-1880.04-88,申報 1880.04 - 88 - 02486,1880-04
https://archive.org/details/shenbao-1880.04-89,申報 1880.04 - 89 - 02487,1880-04
https://archive.org/details/shenbao-1880.04-90,申報 1880.04 - 90 - 02488,1880-04
https://archive.org/details/shenbao-1880.04-91,申報 1880.04 - 91 - 02489,1880-04
https://archive.org/details/shenbao-1880.04-92,申報 1880.04 - 92 - 02490,1880-04
https://archive.org/details/shenbao-1880.04-93,申報 1880.04 - 93 - 02491,1880-04
https://archive.org/details/shenbao-1880.04-94,申報 1880.04 - 94 - 02492,1880-04
https://archive.org/details/shenbao-1880.04-95,申報 1880.04 - 95 - 02493,1880-04
https://archive.org/details/shenbao-1880.04-96,申報 1880.04 - 96 - 02494,1880-04
https://archive.org/details/shenbao-1880.04-97,申報 1880.04 - 97 - 02495,1880-04
https://archive.org/details/shenbao-1880.04-98,申報 1880.04 - 98 - 02496,1880-04
https://archive.org/details/shenbao-1880.04-99,申報 1880.04 - 99 - 02497,1880-04
https://archive.org/details/shenbao-1880.05-116,申報 1880.05 - 116 - 02514,1880-05
https://archive.org/details/shenbao-1880.05-117,申報 1880.05 - 117 - 02515,1880-05
https://archive.org/details/shenbao-1880.05-118,申報 1880.05 - 118 - 02516,1880-05
https://archive.org/details/shenbao-1880.05-119,申報 1880.05 - 119 - 02517,1880-05
https://archive.org/details/shenbao-1880.05-120,申報 1880.05 - 120 - 02518,1880-05
https://archive.org/details/shenbao-1880.05-121,申報 1880.05 - 121 - 02519,1880-05
https://archive.org/details/shenbao-1880.05-122,申報 1880.05 - 122 - 02520,1880-05
https://archive.org/details/shenbao-1880.05-123,申報 1880.05 - 123 - 02521,1880-05
https://archive.org/details/shenbao-1880.05-124,申報 1880.05 - 124 - 02522,1880-05
https://archive.org/details/shenbao-1880.05-125,申報 1880.05 - 125 - 02523,1880-05
https://archive.org/details/shenbao-1880.05-126,申報 1880.05 - 126 - 02524,1880-05
https://archive.org/details/shenbao-1880.05-127,申報 1880.05 - 127 - 02525,1880-05
https://archive.org/details/shenbao-1880.05-128,申報 1880.05 - 128 - 02526,1880-05
https://archive.org/details/shenbao-1880.05-129,申報 1880.05 - 129 - 02527,1880-05
https://archive.org/details/shenbao-1880.05-130,申報 1880.05 - 130 - 02528,1880-05
https://archive.org/details/shenbao-1880.05-131,申報 1880.05 - 131 - 02529,1880-05
https://archive.org/details/shenbao-1880.05-132,申報 1880.05 - 132 - 02530,1880-05
https://archive.org/details/shenbao-1880.05-133,申報 1880.05 - 133 - 02531,1880-05
https://archive.org/details/shenbao-1880.05-134,申報 1880.05 - 134 - 02532,1880-05
https://archive.org/details/shenbao-1880.05-135,申報 1880.05 - 135 - 02533,1880-05
https://archive.org/details/shenbao-1880.05-136,申報 1880.05 - 136 - 02534,1880-05
https://archive.org/details/shenbao-1880.05-137,申報 1880.05 - 137 - 02535,1880-05
https://archive.org/details/shenbao-1880.05-138,申報 1880.05 - 138 - 02536,1880-05
https://archive.org/details/shenbao-1880.05-139,申報 1880.05 - 139 - 02537,1880-05
https://archive.org/details/shenbao-1880.05-140,申報 1880.05 - 140 - 02538,1880-05
https://archive.org/details/shenbao-1880.05-141,申報 1880.05 - 141 - 02539,1880-05
https://archive.org/details/shenbao-1880.05-142,申報 1880.05 - 142 - 02540,1880-05
https://archive.org/details/shenbao-1880.05-143,申報 1880.05 - 143 - 02541,1880-05
https://archive.org/details/shenbao-1880.05-144,申報 1880.05 - 144 - 02542,1880-05
https://archive.org/details/shenbao-1880.05-145,申報 1880.05 - 145 - 02543,1880-05
https://archive.org/details/shenbao-1880.05-146,申報 1880.05 - 146 - 02544,1880-05
https://archive.org/details/shenbao-1880.06-147,申報 1880.06 - 147 - 02545,1880-06
https://archive.org/details/shenbao-1880.06-148,申報 1880.06 - 148 - 02546,1880-06
https://archive.org/details/shenbao-1880.06-149,申報 1880.06 - 149 - 02547,1880-06
https://archive.org/details/shenbao-1880.06-150,申報 1880.06 - 150 - 02548,1880-06
https://archive.org/details/shenbao-1880.06-151,申報 1880.06 - 151 - 02549,1880-06
https://archive.org/details/shenbao-1880.06-152,申報 1880.06 - 152 - 02550,1880-06
https://archive.org/details/shenbao-1880.06-153,申報 1880.06 - 153 - 02551,1880-06
https://archive.org/details/shenbao-1880.06-154,申報 1880.06 - 154 - 02552,1880-06
https://archive.org/details/shenbao-1880.06-155,申報 1880.06 - 155 - 02553,1880-06
https://archive.org/details/shenbao-1880.06-156,申報 1880.06 - 156 - 02554,1880-06
https://archive.org/details/shenbao-1880.06-157,申報 1880.06 - 157 - 02555,1880-06
https://archive.org/details/shenbao-1880.06-158,申報 1880.06 - 158 - 02556,1880-06
https://archive.org/details/shenbao-1880.06-159,申報 1880.06 - 159 - 02557,1880-06
https://archive.org/details/shenbao-1880.06-160,申報 1880.06 - 160 - 02558,1880-06
https://archive.org/details/shenbao-1880.06-161,申報 1880.06 - 161 - 02559,1880-06
https://archive.org/details/shenbao-1880.06-162,申報 1880.06 - 162 - 02560,1880-06
https://archive.org/details/shenbao-1880.06-163,申報 1880.06 - 163 - 02561,1880-06
https://archive.org/details/shenbao-1880.06-164,申報 1880.06 - 164 - 02562,1880-06
https://archive.org/details/shenbao-1880.06-165,申報 1880.06 - 165 - 02563,1880-06
https://archive.org/details/shenbao-1880.06-166,申報 1880.06 - 166 - 02564,1880-06
https://archive.org/details/shenbao-1880.06-167,申報 1880.06 - 167 - 02565,1880-06
https://archive.org/details/shenbao-1880.06-168,申報 1880.06 - 168 - 02566,1880-06
https://archive.org/details/shenbao-1880.06-169,申報 1880.06 - 169 - 02567,1880-06
https://archive.org/details/shenbao-1880.06-170,申報 1880.06 - 170 - 02568,1880-06
https://archive.org/details/shenbao-1880.06-171,申報 1880.06 - 171 - 02569,1880-06
https://archive.org/details/shenbao-1880.06-172,申報 1880.06 - 172 - 02570,1880-06
https://archive.org/details/shenbao-1880.06-173,申報 1880.06 - 173 - 02571,1880-06
https://archive.org/details/shenbao-1880.06-174,申報 1880.06 - 174 - 02572,1880-06
https://archive.org/details/shenbao-1880.06-175,申報 1880.06 - 175 - 02573,1880-06
https://archive.org/details/shenbao-1880.06-176,申報 1880.06 - 176 - 02574,1880-06
https://archive.org/details/shenbao-1880.07-177,申報 1880.07 - 177 - 02575,1880-07
https://archive.org/details/shenbao-1880.07-178,申報 1880.07 - 178 - 02576,1880-07
https://archive.org/details/shenbao-1880.07-179,申報 1880.07 - 179 - 02577,1880-07
https://archive.org/details/shenbao-1880.07-180,申報 1880.07 - 180 - 02578,1880-07
https://archive.org/details/shenbao-1880.07-181,申報 1880.07 - 181 - 02579,1880-07
https://archive.org/details/shenbao-1880.07-182,申報 1880.07 - 182 - 02580,1880-07
https://archive.org/details/shenbao-1880.07-183,申報 1880.07 - 183 - 02581,1880-07
https://archive.org/details/shenbao-1880.07-184,申報 1880.07 - 184 - 02582,1880-07
https://archive.org/details/shenbao-1880.07-185,申報 1880.07 - 185 - 02583,1880-07
https://archive.org/details/shenbao-1880.07-186,申報 1880.07 - 186 - 02584,1880-07
https://archive.org/details/shenbao-1880.07-187,申報 1880.07 - 187 - 02585,1880-07
https://archive.org/details/shenbao-1880.07-188,申報 1880.07 - 188 - 02586,1880-07
https://archive.org/details/shenbao-1880.07-189,申報 1880.07 - 189 - 02587,1880-07
https://archive.org/details/shenbao-1880.07-190,申報 1880.07 - 190 - 02588,1880-07
https://archive.org/details/shenbao-1880.07-191,申報 1880.07 - 191 - 02589,1880-07
https://archive.org/details/shenbao-1880.07-192,申報 1880.07 - 192 - 02590,1880-07
https://archive.org/details/shenbao-1880.07-193,申報 1880.07 - 193 - 02591,1880-07
https://archive.org/details/shenbao-1880.07-194,申報 1880.07 - 194 - 02592,1880-07
https://archive.org/details/shenbao-1880.07-195,申報 1880.07 - 195 - 02593,1880-07
https://archive.org/details/shenbao-1880.07-196,申報 1880.07 - 196 - 02594,1880-07
https://archive.org/details/shenbao-1880.07-197,申報 1880.07 - 197 - 02595,1880-07
https://archive.org/details/shenbao-1880.07-198,申報 1880.07 - 198 - 02596,1880-07
https://archive.org/details/shenbao-1880.07-199,申報 1880.07 - 199 - 02597,1880-07
https://archive.org/details/shenbao-1880.07-200,申報 1880.07 - 200 - 02598,1880-07
https://archive.org/details/shenbao-1880.07-201,申報 1880.07 - 201 - 02599,1880-07
https://archive.org/details/shenbao-1880.07-202,申報 1880.07 - 202 - 02600,1880-07
https://archive.org/details/shenbao-1880.07-203,申報 1880.07 - 203 - 02601,1880-07
https://archive.org/details/shenbao-1880.07-204,申報 1880.07 - 204 - 02602,1880-07
https://archive.org/details/shenbao-1880.07-205,申報 1880.07 - 205 - 02603,1880-07
https://archive.org/details/shenbao-1880.07-206,申報 1880.07 - 206 - 02604,1880-07
https://archive.org/details/shenbao-1880.07-207,申報 1880.07 - 207 - 02605,1880-07
https://archive.org/details/shenbao-1880.08-208,申報 1880.08 - 208 - 02606,1880-08
https://archive.org/details/shenbao-1880.08-209,申報 1880.08 - 209 - 02607,1880-08
https://archive.org/details/shenbao-1880.08-210,申報 1880.08 - 210 - 02608,1880-08
https://archive.org/details/shenbao-1880.08-211,申報 1880.08 - 211 - 02609,1880-08
https://archive.org/details/shenbao-1880.08-212,申報 1880.08 - 212 - 02610,1880-08
https://archive.org/details/shenbao-1880.08-213,申報 1880.08 - 213 - 02611,1880-08
https://archive.org/details/shenbao-1880.08-214,申報 1880.08 - 214 - 02612,1880-08
https://archive.org/details/shenbao-1880.08-215,申報 1880.08 - 215 - 02613,1880-08
https://archive.org/details/shenbao-1880.08-216,申報 1880.08 - 216 - 02614,1880-08
https://archive.org/details/shenbao-1880.08-217,申報 1880.08 - 217 - 02615,1880-08
https://archive.org/details/shenbao-1880.08-218,申報 1880.08 - 218 - 02616,1880-08
https://archive.org/details/shenbao-1880.08-219,申報 1880.08 - 219 - 02617,1880-08
https://archive.org/details/shenbao-1880.08-220,申報 1880.08 - 220 - 02618,1880-08
https://archive.org/details/shenbao-1880.08-221,申報 1880.08 - 221 - 02619,1880-08
https://archive.org/details/shenbao-1880.08-222,申報 1880.08 - 222 - 02620,1880-08
https://archive.org/details/shenbao-1880.08-223,申報 1880.08 - 223 - 02621,1880-08
https://archive.org/details/shenbao-1880.08-224,申報 1880.08 - 224 - 02622,1880-08
https://archive.org/details/shenbao-1880.08-225,申報 1880.08 - 225 - 02623,1880-08
https://archive.org/details/shenbao-1880.08-226,申報 1880.08 - 226 - 02624,1880-08
https://archive.org/details/shenbao-1880.08-227,申報 1880.08 - 227 - 02625,1880-08
https://archive.org/details/shenbao-1880.08-228,申報 1880.08 - 228 - 02626,1880-08
https://archive.org/details/shenbao-1880.08-229,申報 1880.08 - 229 - 02627,1880-08
https://archive.org/details/shenbao-1880.08-230,申報 1880.08 - 230 - 02628,1880-08
https://archive.org/details/shenbao-1880.08-231,申報 1880.08 - 231 - 02629,1880-08
https://archive.org/details/shenbao-1880.08-232,申報 1880.08 - 232 - 02630,1880-08
https://archive.org/details/shenbao-1880.08-233,申報 1880.08 - 233 - 02631,1880-08
https://archive.org/details/shenbao-1880.08-234,申報 1880.08 - 234 - 02632,1880-08
https://archive.org/details/shenbao-1880.08-235,申報 1880.08 - 235 - 02633,1880-08
https://archive.org/details/shenbao-1880.08-236,申報 1880.08 - 236 - 02634,1880-08
https://archive.org/details/shenbao-1880.08-237,申報 1880.08 - 237 - 02635,1880-08
https://archive.org/details/shenbao-1880.08-238,申報 1880.08 - 238 - 02636,1880-08
https://archive.org/details/shenbao-1880.09-239,申報 1880.09 - 239 - 02637,1880-09
https://archive.org/details/shenbao-1880.09-240,申報 1880.09 - 240 - 02638,1880-09
https://archive.org/details/shenbao-1880.09-241,申報 1880.09 - 241 - 02639,1880-09
https://archive.org/details/shenbao-1880.09-242,申報 1880.09 - 242 - 02640,1880-09
https://archive.org/details/shenbao-1880.09-243,申報 1880.09 - 243 - 02641,1880-09
https://archive.org/details/shenbao-1880.09-244,申報 1880.09 - 244 - 02642,1880-09
https://archive.org/details/shenbao-1880.09-245,申報 1880.09 - 245 - 02643,1880-09
https://archive.org/details/shenbao-1880.09-246,申報 1880.09 - 246 - 02644,1880-09
https://archive.org/details/shenbao-1880.09-247,申報 1880.09 - 247 - 02645,1880-09
https://archive.org/details/shenbao-1880.09-248,申報 1880.09 - 248 - 02646,1880-09
https://archive.org/details/shenbao-1880.09-249,申報 1880.09 - 249 - 02647,1880-09
https://archive.org/details/shenbao-1880.09-250,申報 1880.09 - 250 - 02648,1880-09
https://archive.org/details/shenbao-1880.09-251,申報 1880.09 - 251 - 02649,1880-09
https://archive.org/details/shenbao-1880.09-252,申報 1880.09 - 252 - 02650,1880-09
https://archive.org/details/shenbao-1880.09-253,申報 1880.09 - 253 - 02651,1880-09
https://archive.org/details/shenbao-1880.09-254,申報 1880.09 - 254 - 02652,1880-09
https://archive.org/details/shenbao-1880.09-255,申報 1880.09 - 255 - 02653,1880-09
https://archive.org/details/shenbao-1880.09-256,申報 1880.09 - 256 - 02654,1880-09
https://archive.org/details/shenbao-1880.09-257,申報 1880.09 - 257 - 02655,1880-09
https://archive.org/details/shenbao-1880.09-258,申報 1880.09 - 258 - 02656,1880-09
https://archive.org/details/shenbao-1880.09-259,申報 1880.09 - 259 - 02657,1880-09
https://archive.org/details/shenbao-1880.09-260,申報 1880.09 - 260 - 02658,1880-09
https://archive.org/details/shenbao-1880.09-261,申報 1880.09 - 261 - 02659,1880-09
https://archive.org/details/shenbao-1880.09-262,申報 1880.09 - 262 - 02660,1880-09
https://archive.org/details/shenbao-1880.09-263,申報 1880.09 - 263 - 02661,1880-09
https://archive.org/details/shenbao-1880.09-264,申報 1880.09 - 264 - 02662,1880-09
https://archive.org/details/shenbao-1880.09-265,申報 1880.09 - 265 - 02663,1880-09
https://archive.org/details/shenbao-1880.09-266,申報 1880.09 - 266 - 02664,1880-09
https://archive.org/details/shenbao-1880.09-267,申報 1880.09 - 267 - 02665,1880-09
https://archive.org/details/shenbao-1880.09-268,申報 1880.09 - 268 - 02666,1880-09
https://archive.org/details/shenbao-1880.10-269,申報 1880.10 - 269 - 02667,1880-10
https://archive.org/details/shenbao-1880.10-270,申報 1880.10 - 270 - 02668,1880-10
https://archive.org/details/shenbao-1880.10-271,申報 1880.10 - 271 - 02669,1880-10
https://archive.org/details/shenbao-1880.10-272,申報 1880.10 - 272 - 02670,1880-10
https://archive.org/details/shenbao-1880.10-273,申報 1880.10 - 273 - 02671,1880-10
https://archive.org/details/shenbao-1880.10-274,申報 1880.10 - 274 - 02672,1880-10
https://archive.org/details/shenbao-1880.10-275,申報 1880.10 - 275 - 02673,1880-10
https://archive.org/details/shenbao-1880.10-276,申報 1880.10 - 276 - 02674,1880-10
https://archive.org/details/shenbao-1880.10-277,申報 1880.10 - 277 - 02675,1880-10
https://archive.org/details/shenbao-1880.10-278,申報 1880.10 - 278 - 02676,1880-10
https://archive.org/details/shenbao-1880.10-279,申報 1880.10 - 279 - 02677,1880-10
https://archive.org/details/shenbao-1880.10-280,申報 1880.10 - 280 - 02678,1880-10
https://archive.org/details/shenbao-1880.10-281,申報 1880.10 - 281 - 02679,1880-10
https://archive.org/details/shenbao-1880.10-282,申報 1880.10 - 282 - 02680,1880-10
https://archive.org/details/shenbao-1880.10-283,申報 1880.10 - 283 - 02681,1880-10
https://archive.org/details/shenbao-1880.10-284,申報 1880.10 - 284 - 02682,1880-10
https://archive.org/details/shenbao-1880.10-285,申報 1880.10 - 285 - 02683,1880-10
https://archive.org/details/shenbao-1880.10-286,申報 1880.10 - 286 - 02684,1880-10
https://archive.org/details/shenbao-1880.10-287,申報 1880.10 - 287 - 02685,1880-10
https://archive.org/details/shenbao-1880.10-288,申報 1880.10 - 288 - 02686,1880-10
https://archive.org/details/shenbao-1880.10-289,申報 1880.10 - 289 - 02687,1880-10
https://archive.org/details/shenbao-1880.10-290,申報 1880.10 - 290 - 02688,1880-10
https://archive.org/details/shenbao-1880.10-291,申報 1880.10 - 291 - 02689,1880-10
https://archive.org/details/shenbao-1880.10-292,申報 1880.10 - 292 - 02690,1880-10
https://archive.org/details/shenbao-1880.10-293,申報 1880.10 - 293 - 02691,1880-10
https://archive.org/details/shenbao-1880.10-294,申報 1880.10 - 294 - 02692,1880-10
https://archive.org/details/shenbao-1880.10-295,申報 1880.10 - 295 - 02693,1880-10
https://archive.org/details/shenbao-1880.10-296,申報 1880.10 - 296 - 02694,1880-10
https://archive.org/details/shenbao-1880.10-297,申報 1880.10 - 297 - 02695,1880-10
https://archive.org/details/shenbao-1880.10-298,申報 1880.10 - 298 - 02696,1880-10
https://archive.org/details/shenbao-1880.10-299,申報 1880.10 - 299 - 02697,1880-10
https://archive.org/details/shenbao-1880.11-300,申報 1880.11 - 300 - 02698,1880-11
https://archive.org/details/shenbao-1880.11-301,申報 1880.11 - 301 - 02699,1880-11
https://archive.org/details/shenbao-1880.11-302,申報 1880.11 - 302 - 02700,1880-11
https://archive.org/details/shenbao-1880.11-303,申報 1880.11 - 303 - 02701,1880-11
https://archive.org/details/shenbao-1880.11-304,申報 1880.11 - 304 - 02702,1880-11
https://archive.org/details/shenbao-1880.11-305,申報 1880.11 - 305 - 02703,1880-11
https://archive.org/details/shenbao-1880.11-306,申報 1880.11 - 306 - 02704,1880-11
https://archive.org/details/shenbao-1880.11-307,申報 1880.11 - 307 - 02705,1880-11
https://archive.org/details/shenbao-1880.11-308,申報 1880.11 - 308 - 02706,1880-11
https://archive.org/details/shenbao-1880.11-309,申報 1880.11 - 309 - 02707,1880-11
https://archive.org/details/shenbao-1880.11-310,申報 1880.11 - 310 - 02708,1880-11
https://archive.org/details/shenbao-1880.11-311,申報 1880.11 - 311 - 02709,1880-11
https://archive.org/details/shenbao-1880.11-312,申報 1880.11 - 312 - 02710,1880-11
https://archive.org/details/shenbao-1880.11-313,申報 1880.11 - 313 - 02711,1880-11
https://archive.org/details/shenbao-1880.11-314,申報 1880.11 - 314 - 02712,1880-11
https://archive.org/details/shenbao-1880.11-315,申報 1880.11 - 315 - 02713,1880-11
https://archive.org/details/shenbao-1880.11-316,申報 1880.11 - 316 - 02714,1880-11
https://archive.org/details/shenbao-1880.11-317,申報 1880.11 - 317 - 02715,1880-11
https://archive.org/details/shenbao-1880.11-318,申報 1880.11 - 318 - 02716,1880-11
https://archive.org/details/shenbao-1880.11-319,申報 1880.11 - 319 - 02717,1880-11
https://archive.org/details/shenbao-1880.11-320,申報 1880.11 - 320 - 02718,1880-11
https://archive.org/details/shenbao-1880.11-321,申報 1880.11 - 321 - 02719,1880-11
https://archive.org/details/shenbao-1880.11-322,申報 1880.11 - 322 - 02720,1880-11
